index,title,final_price,list_price,bedrooms,bathrooms,sqft,parking,description,mls,type,full_link,full_address,lat,long,city_district
190,"Th5 - 135 Antibes Dr, Toronto (C4724169) | Zoocasa",650000,649900,3 beds,3 baths,1800–1999 sq. ft.,1 parking,"Unique And Rarely Offered 2-Storey Executive Townhouse In High-Demand North York Neighbourhood Is A Must-See. Your New Home Is Bright, Spacious And Offers A Practical Layout Soaked In Plenty Of Southern Sunlight, Soaring Cathedral Ceilings, Large Bedrooms, 3 Balconies And Even A Private Backyard Perfect For Family Time And Bbq's. Updated And Well Kept, This Home Is Move In Ready. Easy Access To Parks, Schools And Shopping.",C4724169,Condo Townhouse,https://www.zoocasa.com/toronto-on-real-estate/6749444-th5-135-antibes-dr-toronto-on-m2r2z1-vow," 135 Antibes Dr, Toronto , Ontario, Canada",43.7802481,-79.4461791,
191,"20 Lynd Ave, Toronto (W4730285) | Zoocasa",2240000,2399900,4 beds,4 baths,N/A sq. ft.,1 parking,"Reno'd 3-Storey Roncy Gem. Generous Main Rms W/Modern Updates & Original Charm, Custom Chef's Eat-In Kitchen W/Quartz Counters, Island & Ss Appliances! Luxurious 3rd Floor Master Retreat W/Br, Office & Reno'd Bath'18! Bathrooms On Every Flr (3 Full Baths) Huge Fin Bsmt, Pro Landscaped Yard W/Sprklr Systm & Timed Lights, Garage Prkng Via Laneway! Tons Of Storage(All Closets Have Organizers), 2nd Flr Laundry, Rear Mudrm W/Storage, Lr Has Built-In's & Fireplace.",W4730285,Detached,https://www.zoocasa.com/toronto-on-real-estate/6763610-20-lynd-ave-toronto-on-m6r1t7-vow,"20 Lynd Ave, Toronto , Ontario, Canada",43.6500582,-79.4495522,
197,"12 Divadale Dr, Toronto (C4726114) | Zoocasa",2350000,2499000,4 beds,4 baths,2500–3000 sq. ft.,3 parking,"Welcome To 12 Divadale Drive, A Fabulous Family Home Located In North Leaside - One Of Toronto's Most Desirable Neighbourhoods. Situated On A 48-Foot Wide Lot, This Center Hall Home Features Four Bedrooms Including A Master Retreat With Walk-In Closet And Five-Piece Ensuite. The Bright And Open Kitchen Overlooks The Spacious Family Room And Breakfast Area With A Walkout To The Backyard And Patio. The Layout Is Perfect For Entertaining.",C4726114,Detached,https://www.zoocasa.com/toronto-on-real-estate/6753654-12-divadale-dr-toronto-on-m4g2n9-vow,"12 Divadale Dr, Toronto , Ontario, Canada",43.7135475,-79.3743841,
198,"140 Lothian Ave, Toronto (W4729338) | Zoocasa",1225000,1249000,3 + 1 beds,2 baths,1100–1500 sq. ft.,2 parking,"Rarely Avail Large West-Facing Lot On Quiet Sought-After Norseman Heights Street! Orig A 3Br W 1Br Opened To Make Huge Kit- Can Be Closed Bk Up. Well Maintained W Sep't Entry-Potential For Base Apt. Walk To Stores, Subway/Shops/Restaurants, Short Drive To Go/Downtwn/Airport. Aaa Schools Inc Norseman Ps, Holy Angels(2 B Reblt), Bish Allan, Ste Margueritte (Fr), Esa. Wonderful Family Area++.See Virtual Tour For Real Feel Of Property.",W4729338,Detached,https://www.zoocasa.com/toronto-on-real-estate/6760969-140-lothian-ave-toronto-on-m8z4l4-vow,"140 Lothian Ave, Toronto , Ontario, Canada",43.635775,-79.5175515,
199,"240 Maplewood Ave, Toronto (C4732245) | Zoocasa",1350036,1350000,3 beds,3 baths,N/A sq. ft.,2 parking,"A Lovely And Well-Loved Home On Tranquil, Leafy, Coveted Maplewood Ave. Det. House With Oversized Garage. Tasteful Upgrades And Preservation Of Original Details (Pocket Doors And Wood Trim) Combine And Exude Feelings Of Home-Sweet-Home. The Outside Is As Comfy As Inside: A Large Welcoming Front Porch And A Rear Fenced Yard That Has Been Prof Designed With A Multi Level Deck, Patio And Water Feature.",C4732245,Detached,https://www.zoocasa.com/toronto-on-real-estate/6768254-240-maplewood-ave-toronto-on-m6c1k2-vow,"240 Maplewood Ave, Toronto , Ontario, Canada",43.6853363,-79.428955,
200,"19 Playter Cres, Toronto (E4714171) | Zoocasa",1715000,1850000,3 + 1 beds,2 baths,N/A sq. ft.,2 parking,"Situated On A Beautifully Landscaped Corner Lot W/ Mature Perennials And Shady Trees Is This Classic Centre-Hall Plan Complete W/ Spacious Foyer, Curved Staircase + An Over-Sized Skylight W/ Tons Of Natural Light. Formal Living And Dining Rooms W/ Comfy Gas Fireplace & Double French Doors. Finished Basement W/ Partial 1 Bdrm Apt., High Ceiling, Separate Entrance & Finnish Sauna. Excellent Garage & Private Driveway W/ 3 Car Parking In Jackman School District!",E4714171,Detached,https://www.zoocasa.com/toronto-on-real-estate/6726734-19-playter-cres-toronto-on-m4k1s1-vow,"19 Playter Cres, Toronto , Ontario, Canada",43.6780269,-79.3558181,
201,"77 Elise Terr, Toronto (C4733264) | Zoocasa",942000,799900,4 + 2 beds,3 baths,N/A sq. ft.,3 parking,"*** Safe And Easy Showing Environment!! - Pls See Attachment!! *** Wonderful And Well Maintained 4 Bdrm Semi In High Demand Area!!! Great Layout! Master Bdrm W/ Ensuite Bathroom And W/I Closet! New Bathroom ('17), New Ensuite ('16), New Roof ('14), Eavestrough ('14), New Air Conditioner ('13). Interlock ('16), Deck ('16), New Garage Door ('17), Bsmt Rooms ('15). Solid Home And Incredible Opportunity To Own In High Demand Location For A Great Price!!",C4733264,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6770552-77-elise-terr-toronto-on-m2r2w9-vow,"77 Elise Terr, Toronto , Ontario, Canada",43.7900785,-79.44149,
202,"5 Norman Ave, Toronto (W4732771) | Zoocasa",950000,949900,3 beds,2 baths,N/A sq. ft.,1 parking,"Beautiful Reno In Corso Italia. Eat In Kitchen, Heated Floors, Quartz & Stainless, Walk Out To Deck & Fenced Yard. Hardwood, Spacious Bdrms, All W/ Closets, Master Has Built In Wardrobe & Fits King Bed. Bathroom Just Updated. Bsmt Separate Entrance, Newer Renod In-Law Studio Suite, Cozy & Warm With Gas Fireplace, 3 Piece Bath & Kitchen. Laundry In Shared Space & Main Floor Has Own Bsmt Storage. Pride Of Ownership, Updated Electric, Water Proofing +++",W4732771,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6769459-5-norman-ave-toronto-on-m6e1g6-vow,"5 Norman Ave, Toronto , Ontario, Canada",43.6778166,-79.4547006,
203,"454 Hounslow Ave, Toronto (C4704639) | Zoocasa",1835000,1939000,4 + 1 beds,5 baths,N/A sq. ft.,3 parking,**Affordable Price On 50X131Ft Land+2Storey Livable Hm Combined**B-E-A-U-T-I-F-U-L/Soaring 17' Hi-Ceiling Foyer W/Skylit & Backing Onto & W/Access To Stafford Park(Backyard-View Like A Cottage In The City)**This Home Will Not Be Disappointed(Size Of Home & Lot Size & Affordable Price Combined)*Hi Ceilings(10' Main/9' 2nd)**Spacious Living Area Fam/Sitting Area Cmbd & Kit/Breakfast Combined*Oversized/Generous All Bedrooms(2nd Floor),C4704639,Detached,https://www.zoocasa.com/toronto-on-real-estate/6704324-454-hounslow-ave-toronto-on-m2r1h8-vow,"454 Hounslow Ave, Toronto , Ontario, Canada",43.7708049,-79.43705,
204,"324 - 5235 Finch Ave, Toronto (E4716791) | Zoocasa",440000,420000,2 beds,1 baths,800–899 sq. ft.,1 parking,"A Must See Property Kept In Immaculate Condition! This Contemporary Unit Boasts An Open And Functional Layout. Low Rise Condo That Is Close To All Amenities, Shopping, School, Ttc, Park, Hwy 401/407. Do Not Miss Out!",E4716791,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6732570-324-5235-finch-ave-toronto-on-m1s5x3-vow," 5235 Finch Ave, Toronto , Ontario, Canada",43.8102355,-79.2547607,
205,"16 Jean Dempsey Gate, Toronto (E4729792) | Zoocasa",895000,899900,4 beds,3 baths,1500–2000 sq. ft.,4 parking,"This Bright + Spacious Home Has Exceptional Value! Located In The Highly Sought After Centennial Neighbourhood. This Lovingly Maintained Home Is Great For Entertaining Or Family Gatherings! This Updated Kitchen & Family Rm, With Beautiful Brick Fireplace, Will Bring Your Family Years Of Joy! This 1,910 Sq.Ft. (Mpac) 4 Bedroom + 3 Bathroom Home - Boasts Gleaming Hardwood Floors, Gorgeous Ensuite Bath Off The Master; 7 Appliances; & A Piano!",E4729792,Detached,https://www.zoocasa.com/toronto-on-real-estate/6762082-16-jean-dempsey-gate-toronto-on-m1c3c3-vow,"16 Jean Dempsey Gate, Toronto , Ontario, Canada",43.7785339,-79.1582264,
206,"35 Cockburn Dr, Toronto (E4727793) | Zoocasa",719500,749900,3 + 2 beds,2 baths,N/A sq. ft.,2 parking,Attention Investors & Renovators. Solid 3 Bedroom Brick Bungalow On Private Fenced Lot With A 2 Bedroom Apartment With Kitchen And Bathroom In The Lower Level. Great Separate Entrance!! Perfect For Two Families Or A Large Family That Needs 5 Bedrooms. Renovate To Your Style. Needs Renovations. Top To Bottom. Lots Of Demo Has Been Done Already Waiting For You To Finish Renovating.,E4727793,Detached,https://www.zoocasa.com/toronto-on-real-estate/6757913-35-cockburn-dr-toronto-on-m1c2t1-vow,"35 Cockburn Dr, Toronto , Ontario, Canada",43.7836106,-79.146012,
207,"35 Roxborough St E, Toronto (C4715831) | Zoocasa",4650000,4850000,6 beds,5 baths,3500–5000 sq. ft.,2 parking,"This Elegant And Stately Circa 1905 Residence (Heritage ""C"" Rated) Has Been In The Family For About 40 Years. An Enviable Location In Prestigious Rosedale, With Yonge Street Restaurants And Shops Only 200M Away And The Subway A Short 450M Away. Set On An Extraordinary 49.75 X 136 Foot Lot (+ Shared Right Of Way To The West) Of Flat Table Land With Sunny Southern Exposure. Both The Gold-Standard Setting And The 4,695 Square Foot Residence Are Irreplaceable.",C4715831,Detached,https://www.zoocasa.com/toronto-on-real-estate/6730490-35-roxborough-st-e-toronto-on-m4w1v5-vow,"35 Roxborough St E, Toronto , Ontario, Canada",43.6781365,-79.3876204,
208,"2215 - 36 Lee Centre Dr, Toronto (E4729641) | Zoocasa",485000,460000,1 + 1 beds,1 baths,500–599 sq. ft.,2 parking,"Bright And Sun Filled Unit With Panoramic View. Den Enclosed, Could Be Anything You Want It To Be. Very Clean And Well Kept. 2 Parking Spots, A Bonus And Locker Included. Enjoy The Amenities Offered. Close To Transit, Schools And Shopping. Great Buy Or Investment Property. Lots Of Visitor Parking. 24 Hrs Concierge, Indoor Pool, Exercise Room.Common Rms Are Off Limits Due To Covid19.",E4729641,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6761439-2215-36-lee-centre-dr-toronto-on-m1h3j1-vow," 36 Lee Centre Dr, Toronto , Ontario, Canada",43.7816707,-79.2472126,
209,"57 Chambers Ave, Toronto (W4720336) | Zoocasa",1090000,1099800,3 + 1 beds,4 baths,N/A sq. ft.,1 parking,"Great Location In A Quiet Family Friendly Neighbourhood! Close To St. Clair Shops, Transit, Restaurants, Schools, Parks, Library & More! This Fully Renovated Modern Home Has Pot Lights Throughout, Combined Living/Dining Rm, Kitchen With A W/O To A Spacious Concrete Patio & Large Backyard, Breakfast Area, Large Master Br W/3 Pc Ensuite, & Finished Bsmt! The Property Has A Landscaped Front Yard With Beautiful Front Steps And Clean & Clear Side Walkway.",W4720336,Detached,https://www.zoocasa.com/toronto-on-real-estate/6740869-57-chambers-ave-toronto-on-m6n3m1-vow,"57 Chambers Ave, Toronto , Ontario, Canada",43.6776837,-79.4632471,
210,"7D - 1 St Thomas St, Toronto (C4717679) | Zoocasa",1999999,2299000,1 beds,2 baths,1200–1399 sq. ft.,2 parking,"One Of The Finest Luxury Buildings In The City. ""Classical"" Features 77 Suites Designed By Renowned New Yorker Robert Stern, Open And Airy, 10Ft Ceilings, Oversized Windows,1 Bedroom, 2 Baths With Marble And A Glass Enclosed Walk-In Shower, Gourmet Eat-In Kitchen, High End Appliances, Walk-Outs To Terrace From The Living And Dining Areas ,Classical Architectural Detailing, Every Comfort And Convenience Expected In A Home Of This Caliber.",C4717679,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6734416-7d-1-st-thomas-st-toronto-on-m5s2b9-vow," 1 St Thomas St, Toronto , Ontario, Canada",43.6681175,-79.3903945,
211,"4505 - 10 York St, Toronto (C4725824) | Zoocasa",1050000,1099900,2 beds,2 baths,800–899 sq. ft.,1 parking,"Stunning City And Lake Views From This South East Corner Unit (840 Sq Ft). Sun-Filled And Spacious 2 Bed 2 Bath Split Bedroom Layout. Both Bedrooms Have Floor To Ceiling Windows. Luxurious Finished, Open Layout, 9' Ceiling, Keyless Building, Smart Home Technology. Steps To The Waterfront, Union Station, Loblaws And Gardiner Highway. Amenities: Spin/Yoga Studio, Juice Bar, State Of The Art Gym, Pool, Sauna, Billards/Party/Guest Rooms. A Must See!",C4725824,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6753312-4505-10-york-st-toronto-on-m5j0e1-vow," 10 York St, Toronto , Ontario, Canada",43.6410976,-79.3812247,
212,"16 Eagle Rd, Toronto (W4730280) | Zoocasa",1305000,1298000,2 beds,1 baths,700–1100 sq. ft.,2 parking,"Prime Location, Bloor & Islington, Steps To Subway, Groceries, Kingsway Cafes & Parks. Charming Stone & Brick Bungalow Awaits Your Personal Update. Prized 50 X 120 Ft Lot, Over 1000 Sq. Ft! Excellent Potential To Expand, Top Up, Keep As Is. Beautiful West Facing Backyard. Features Include Stone Fp, Large Mullioned Window, Bright Fam. Rm With Built-Ins, Above Gr. Windows, Generous Basement Ceiling Height.Private Side Entry. Endless Possibilities!",W4730280,Detached,https://www.zoocasa.com/toronto-on-real-estate/6763606-16-eagle-rd-toronto-on-m8z4h5-vow,"16 Eagle Rd, Toronto , Ontario, Canada",43.6444512,-79.5199233,
213,"2480 St Clair Ave W, Toronto (W4729116) | Zoocasa",680000,649000,2 + 1 beds,2 baths,N/A sq. ft.,2 parking,"Stunning And Elegant. Ultra Modern Interior Semi-Detach House With Custom Cabinetry In Kitchen, Baths And Built-In Closets. Extra Large Windows. Many Upgrades & Renovations! Move-In Ready. Fenced Yard (2020). Two Parking Spots At The Back. Convenient Location, Walking Distance To Stockyards, Walmart, Banks, Shoppers Drug Mart, St.Clair W, & Dundas W Amenities. 10 Min Bus Ride To Runnymede Subway Station. Option For Basement Apartment-Separate Entrance.",W4729116,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6760764-2480-st-clair-ave-w-toronto-on-m6n1l3-vow,"2480 St Clair Ave W, Toronto , Ontario, Canada",43.6689733,-79.4841984,
214,"112 Sutherland Dr, Toronto (C4730093) | Zoocasa",1850000,1799000,4 beds,4 baths,N/A sq. ft.,1 parking,"S. Leaside Pristine Family Home! Renovated 4 Bedrm, 4 Bathrm, Family & Powder Rm Primely Located @ Corner Of Hanna Rd. Sunfilled & Spacious This Traditional Home Has Loads Of Original Charm & Has Been Lovingly Maintained For 24 Years! Featuring: Roof 2016, 1 Inch Waterline, Heated Mstr. Ens Floor. Steps To Great Schools, Ttc & Amenities. Side Entrance To Partially Fin. Bsmt Definite Potential! Legal Pad Parking, Private Drive & Garage. Owner Parks 3 Cars.",C4730093,Detached,https://www.zoocasa.com/toronto-on-real-estate/6762906-112-sutherland-dr-toronto-on-m4g1h9-vow,"112 Sutherland Dr, Toronto , Ontario, Canada",43.7017741,-79.3657175,
215,"12 Rhyl Ave, Toronto (E4730761) | Zoocasa",835000,879000,3 beds,1 baths,N/A sq. ft.,1 parking,"Opportunity To Renovate Your Dream Home In The Beaches! Main Floor Currently Has A Living And Dining Room And A Bright Kitchen With A Walk Out To Deck. Plenty Of Possibilities With The Private Fenced Yard And Large Deck. Upstairs Each Bedroom Features A Closet And Large Window. A Lot Of Potential To Be Customized To A Home That Is Ideal For You And Your Lifestyle! Unbeatable Neighbourhood Just Steps From Ttc, Shopping, Restaurants, The Beach And More!",E4730761,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6764746-12-rhyl-ave-toronto-on-m4l1r7-vow,"12 Rhyl Ave, Toronto , Ontario, Canada",43.6743972,-79.3063162,
219,"6 Barkworth Pl, Toronto (E4729325) | Zoocasa",830000,839900,3 + 2 beds,2 baths,N/A sq. ft.,4 parking,"Bright & Spacious 3+2 Bed Bungalow With In-Law Suite On A Premium Lot! Quiet, Child Safe Cul-De-Sac Located Close To Schools, Transit & Shopping. This Home Features An Updated White Kitchen With Granite Counters, Laminate Flooring, Newer Appliances. New Roof Next Week! Large Finished Basement With Full Bath, Sep Entrance, 2 Bedrooms & Large Kitchen/Living Area. Huge Pie-Shaped Back Yard With Covered Patio For Outdoor Entertaining. See 3D Tour For More!",E4729325,Detached,https://www.zoocasa.com/toronto-on-real-estate/6760944-6-barkworth-pl-toronto-on-m1j2w8-vow,"6 Barkworth Pl, Toronto , Ontario, Canada",43.7482463,-79.2266843,
220,"822 - 10 Guildwood Pkwy, Toronto (E4720108) | Zoocasa",700000,699900,2 + 1 beds,2 baths,1600–1799 sq. ft.,1 parking,"Spectacular Lakeview! Unobstructed! Spacious Luxury Resort Style Living At The Gates Of Guildwood. 1622 Sq Ft ""Avonmore"" Suite! Large Eat-In Kitchen! Gas Fireplace Warms Formal Living-Dining Rooms! Sunny Solarium! Master Bedroom With Walk In Closet + 2 Double Closets! 4Pc Ensuite Bath + Walkout To Balcony! Ensuite Storage Room Plus Owned Storage Locker! Waiting For Your Decorating Touches!",E4720108,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6739791-822-10-guildwood-pkwy-toronto-on-m1e5b5-vow," 10 Guildwood Pkwy, Toronto , Ontario, Canada",43.7494139,-79.2050119,
221,"388 Kingswood Rd, Toronto (E4729170) | Zoocasa",1485000,1499000,3 beds,2 baths,N/A sq. ft.,1 parking,"This Classic Beach Home Exudes Style & Comfort. It Covers So Many Must Haves - Oversized Front Porch, Open Concept Super Bright Main Floor Living Space, Entertainer's Dream Back Deck & Yard With Great Back Mud Room, Great Sized Bedrooms, Spacious Main Bathroom, Basement W/ Walk Out And Standout Curb Appeal W/Cedar Accents, Detached Garage. Around The Corner From Adam Beck Ps,Malvern Ci & Steps To All That Kingston Village Has To Offer.",E4729170,Detached,https://www.zoocasa.com/toronto-on-real-estate/6760749-388-kingswood-rd-toronto-on-m4e3p1-vow,"388 Kingswood Rd, Toronto , Ontario, Canada",43.6840205,-79.2877806,
222,"98 Cuffley Cres N, Toronto (W4723519) | Zoocasa",1265000,1298000,5 + 1 beds,3 baths,2500–3000 sq. ft.,7 parking,"Meticulously Maintained 5 Bdr, 3 Washrm, 4 Level Backsplit Located On A Quiet Street Within The Downsview Neighbourhood. Spacious Home (2648 Sf), Functional Layout, Plenty Of Upgrades (See Attached List), Situated On A Large Lot (54X117 Ft). Potential Separate Entrance Basement With Kitchen And Washrm. Extra Long Driveway With Detached Double Garage. Open Concept Family Room With Wood Burning Fireplace. Convenient Location, Step To Park, Ttc, Go, School, Mall",W4723519,Detached,https://www.zoocasa.com/toronto-on-real-estate/6747562-98-cuffley-cres-n-toronto-on-m3k1y4-vow,"98 Cuffley Cres N, Toronto , Ontario, Canada",43.734283,-79.4798072,
223,"320 - 576 Front St N, Toronto (C4727981) | Zoocasa",442500,449990,0 beds,1 baths,0-499 sq. ft.,no parking,"Rarely Offered Studio Unit In One Of The Most Sought After Buildings And Locations In Toronto. Well Layed Out Floor Plan. Charming & Tastefully Designed. Top Notch Condominium Building With Outstanding Amenities Including 24Hr Concierge, Massive Gym, Party Room, And More",C4727981,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6758116-320-576-front-st-n-toronto-on-m5v1c1-vow," 576 Front St N, Toronto , Ontario, Canada",43.6410714,-79.400252,
224,"22 Citadel Dr, Toronto (E4732138) | Zoocasa",895000,849000,3 + 3 beds,3 baths,N/A sq. ft.,3 parking,"Location! Location! Complete Renovated Detached Bungalow In Excellent Neighbourhood, Steps To All Amenities, T.T.C., Subway, Rt., Mosque, Church, Shopping, Hospital, Schools, Open Concept Living/Dining/Kitchen, B/I Island, W/O To Private Fenced Back Yard, Hardwood Floor, Modern Renovated Washroom And Kitchen",E4732138,Detached,https://www.zoocasa.com/toronto-on-real-estate/6767947-22-citadel-dr-toronto-on-m1k4s4-vow,"22 Citadel Dr, Toronto , Ontario, Canada",43.7421419,-79.2591444,
225,"Ph109 - 330 Alton Towers Circ, Toronto (E4724759) | Zoocasa",540000,499000,2 + 1 beds,2 baths,1000–1199 sq. ft.,2 parking,"A Well Maintained Spacious Sun-Filled S/W 2Brs+Sunroom, Unobstructed Panoramic C.N.Tower & Park Views, New Renovated Kitchen W/Stone Counter & Backsplash;New Laminate Floor Thru-Out,Fresh Painting,New Light Fixtures And 2 Underground Parking Spots. Condo Fees Includes All Utilities,24Hrs Security,Walking Distance To Ttc, Schools, Supermarket, Library, Park & Church.A Must See !!!",E4724759,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6750730-ph109-330-alton-towers-circ-toronto-on-m1v5h3-vow," 330 Alton Towers Cir, Toronto , Ontario, Canada",43.8235146,-79.2758582,
226,"339 St. Johns Rd, Toronto (W4730974) | Zoocasa",1195500,998000,3 beds,2 baths,N/A sq. ft.,3 parking,"Truly Bright & Spacious 3 Bdrm , 2 Baths Family Home In The Highly Desirable And Trendy Junction. Open Concept Main Level, Completely Upgraded With Pot Lights, Hardwood Floors & Crown Mouldings.Recenlty Reno'd Kitchen ,Granite Counters. French Doors Walkout To New Deck ,Private Landscaped Garden. Lane Access To Double Garage And Extra Parking. New Lower Level Rec.Room With New Gas Fireplace, 3Pc. Wc &Storage. Sidedoor Entrance For Potential Bsmt.Apt.",W4730974,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6765108-339-st-johns-rd-toronto-on-m6s2k5-vow,"339 St. Johns Rd, Toronto , Ontario, Canada",43.663255,-79.4834021,
227,"50 Stanley Terr, Toronto (C4714451) | Zoocasa",1600000,1600000,3 beds,3 baths,2000–2500 sq. ft.,1 parking,"Prime King West Village, Nyc Style Townhouse, Built Late 1999. Just A Gorgeous Layout, Very Modern And Overlooks Stanley Park. Georgian Style And End Unit. Everything In This House Denotes High Quality And Good Taste. 9 Foot Cleat Floor To Ceilings, Balconies, Beautiful Private Fenced Ground Floor Patio- Potential For Additional Car Parking. Hardwood Floors, Gas Fireplaces And Many Built-Ins. Homes Like This Are Rare On The Market. Truly A Special Offering.",C4714451,Att/Row/Twnhouse,https://www.zoocasa.com/toronto-on-real-estate/6727115-50-stanley-terr-toronto-on-m6j2r4-vow,"50 Stanley Terr, Toronto , Ontario, Canada",43.6426626,-79.4103288,
228,"101 Brownville Ave, Toronto (W4718873) | Zoocasa",755000,749888,2 + 1 beds,2 baths,N/A sq. ft.,1 parking,"Take Advantage Of This Great Investment Opportunity. New Subway Station Only A Few Minutes Walk Many Expect Huge Price Increases As Soon As The Subway Is Operational (2021 Projection). Detached Beautifully Renovated House $$$ Spent On Renos. Includes A Winterized Extra Large Cedar Shed With Separate Workshop And Hot Tub Rooms (With Heat And Electricity). Granite Counters, No Carpet, Large Rooms, Too Many Upgrades To Mention, No Neighbours In Rear Yard",W4718873,Detached,https://www.zoocasa.com/toronto-on-real-estate/6737316-101-brownville-ave-toronto-on-m6l4l2-vow,"101 Brownville Ave, Toronto , Ontario, Canada",43.6861271,-79.4855374,
229,"251 Niagara St, Toronto (C4726176) | Zoocasa",1800000,1499000,3 + 1 beds,4 baths,2000–2500 sq. ft.,2 parking,"Beautiful, Bright And Spacious Semi In Trendy King West Neighbourhood, Ultra Rare Super Wide Lot With Private Driveway For Two Cars, Fully Renovated, Modern Finishes And Hardwood Throughout, Spacious Eat-In Kitchen With Custom Cabinetry, Gleaming White Quartz Countertops And Stainless Steel Appliances, Large Basement With 7'8"" Ceilings And Separate Entrance To In Law/Nanny Suite With Full Kitchen, Bosch W/D, + 3 Pc Bathroom.",C4726176,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6753704-251-niagara-st-toronto-on-m6j2l7-vow,"251 Niagara St, Toronto , Ontario, Canada",43.6443152,-79.4091635,
230,"Ph105 - 133 Wynford Dr, Toronto (C4680029) | Zoocasa",850000,885000,2 + 1 beds,2 baths,1200–1399 sq. ft.,2 parking,Luxury Condo Built By Green Park. Excellent Location: Dvp & Eglinton & Close To Subway Line #5 Station ! Very Spacious Unit. Approx. 1215 Sq Ft. Two Separate Large Balconies With Open View. 10 Ft. High Ceiling. Lots Of Windows. Very Clean And Bright. 2 Parking Spaces & 1 Locker Included. 24 Hr Concierge.,C4680029,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6647632-ph105-133-wynford-dr-toronto-on-m3c0j5-vow," 133 Wynford Dr, Toronto , Ontario, Canada",43.7268446,-79.3281759,
231,"160 Glengarry Ave, Toronto (C4730756) | Zoocasa",1320000,1295000,3 beds,2 baths,N/A sq. ft.,2 parking,"Location! Welcome To An Amazing Fully Renovated/Updated 3 Bed, 2 Bath, Open Concept, Wide Semi-Detached Home With Private Drive/Parking. Highly Sought Area. Walk To Yonge Subway And Avenue Express Bus, Parks & Dining. Modern Kitchen With S/S Appliances With Bkfst Rm. W/O To Rear Deck. Basement 7'2"" Height, Wall To Wall Built-Ins On 2 Walls: Family Rm And Galley Office For 2, Stunning 3 Pce Bath With Heated Floor. Excellent Inspection Report. See Feature Sheet",C4730756,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6764793-160-glengarry-ave-toronto-on-m5m1e2-vow,"160 Glengarry Ave, Toronto , Ontario, Canada",43.7242272,-79.4109774,
232,"1501 - 228 Queens Quay W, Toronto (C4728240) | Zoocasa",515000,524900,1 beds,1 baths,500–599 sq. ft.,no parking,"Stunning City Views!!Completely Private Stunning Exposure Looking At Iconic City Attractions! Steps To Everything. Shops, Ttc, Union Station, Financial Core, Bike Trails, Harbour! Incredibly Spacious Unit W/Amazing Layout. 9Ft Ceilings,Private Balcony,Floor To Ceiling Windows,Large Kitchen W/Stnlss Appliances & Granite Counters.All Utilities Included In Condo Fee! Awesome Amenities! Indoor Pool/Gym/Bbq/Guest Suites!",C4728240,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6758986-1501-228-queens-quay-w-toronto-on-m5j2x1-vow," 228 Queens Quay W, Toronto , Ontario, Canada",43.6395431,-79.3836248,
233,"2 Pinehill Cres, Toronto (W4701626) | Zoocasa",650000,690000,2 + 2 beds,2 baths,N/A sq. ft.,3 parking,"Excellent Opportunity To Own A Solid Brick Detached Home On A Wide Generous Lot With Private Drive & Ample Room For Parking Close To Future Mount Dennis Lrt Subway!Newer Roof,Furnace&Electrical Panel.Hardwood Floors Where Laid.South Facing Lot With No Neighbors In Front Affords A Bright Inviting Space On A Nice Dead End Street.Fantastic Location Close To All Amenities,Convenient Proximity To Transit And Highways.Don't Miss Out Act Quick!",W4701626,Detached,https://www.zoocasa.com/toronto-on-real-estate/6696922-2-pinehill-cres-toronto-on-m6m2b6-vow,"2 Pinehill Cres, Toronto , Ontario, Canada",43.6884719,-79.5008594,
234,"65 Kingsway Cres, Toronto (W4697319) | Zoocasa",10600000,11795000,6 beds,8 baths,N/A sq. ft.,10 parking,"Iconic Estate On 2.32 Acres Overlooking The Humber River.A Sophisticated &Timeless Classic In The Traditional Georgian Style.From The Elegant Exterior To The Gracious Interiors,This Gordon Ridgely Design Was Built With Uncompromising Attention To Quality And Detail. Perfect For Both Lavish Entertaining & Intimate Family Living. Unparalleled, Rare Stately Residence, Landscaped Grounds And Ultimate Privacy. 15Mins To Pearson Or Financial District.",W4697319,Detached,https://www.zoocasa.com/toronto-on-real-estate/6687157-65-kingsway-cres-toronto-on-m8x2r5-vow,"65 Kingsway Cres, Toronto , Ontario, Canada",43.6578834,-79.5028196,
